Product_Tienda,Product_Other,Store,Price_Tienda,Price_Other,Difference,Percentage,Cheaper_At,Match_Score,Match_Type,Savings
Arroz 4 Quesos INVERNI 175 g,Risotto a los 4 Quesos RISO INVERNI 175 g,Devoto,$258,$344,$86,33.3%,Tienda Inglesa,0.72,name,86.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 1 kg,Disco,$258,$434,$176,68.2%,Tienda Inglesa,0.71,name,176.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 1 kg,Disco,$258,$434,$176,68.2%,Tienda Inglesa,0.71,name,176.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 1 kg,Disco,$258,$434,$176,68.2%,Tienda Inglesa,0.71,name,176.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 1 kg,Devoto,$258,$434,$176,68.2%,Tienda Inglesa,0.71,name,176.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 1 kg,Devoto,$258,$434,$176,68.2%,Tienda Inglesa,0.71,name,176.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 1 kg,Devoto,$258,$434,$176,68.2%,Tienda Inglesa,0.71,name,176.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 500 g,Disco,$258,$296,$38,14.7%,Tienda Inglesa,0.70,name,38.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 500 g,Disco,$258,$296,$38,14.7%,Tienda Inglesa,0.70,name,38.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 500 g,Devoto,$258,$296,$38,14.7%,Tienda Inglesa,0.70,name,38.0
Arroz 4 Quesos INVERNI 175 g,Arroz arborio RISO INVERNI 500 g,Devoto,$258,$296,$38,14.7%,Tienda Inglesa,0.70,name,38.0
Arroz Caprese SAMAN 190 g,Arroz DELIARROZ caprese samán 190g,Disco,$83,$113,$30,36.1%,Tienda Inglesa,0.78,name,30.0
Arroz Caprese SAMAN 190 g,Arroz DELIARROZ caprese samán 190g,Disco,$83,$113,$30,36.1%,Tienda Inglesa,0.78,name,30.0
Arroz Caprese SAMAN 190 g,Arroz DELIARROZ caprese samán 190g,Disco,$83,$113,$30,36.1%,Tienda Inglesa,0.78,name,30.0
Arroz Caprese SAMAN 190 g,Arroz parboiled SAMAN 1 kg,Disco,$83,$84,$1,1.2%,Tienda Inglesa,0.75,name,1.0
Arroz Caprese SAMAN 190 g,Arroz parboiled SAMAN 1 kg,Disco,$83,$84,$1,1.2%,Tienda Inglesa,0.75,name,1.0
Arroz Caprese SAMAN 190 g,Arroz parboiled SAMAN 1 kg,Devoto,$83,$84,$1,1.2%,Tienda Inglesa,0.75,name,1.0
Arroz Caprese SAMAN 190 g,Arroz parboiled SAMAN 1 kg,Devoto,$83,$84,$1,1.2%,Tienda Inglesa,0.75,name,1.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 1 kg,Disco,$83,$74,$9,10.8%,Disco,0.71,name,-9.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 1 kg,Disco,$83,$74,$9,10.8%,Disco,0.71,name,-9.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 1 kg,Devoto,$83,$74,$9,10.8%,Devoto,0.71,name,-9.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 1 kg,Devoto,$83,$74,$9,10.8%,Devoto,0.71,name,-9.0
Arroz Caprese SAMAN 190 g,Arroz Blanco SAMAN 500 g,Disco,$83,$45,$38,45.8%,Disco,0.69,name,-38.0
Arroz Caprese SAMAN 190 g,Arroz Blanco SAMAN 500 g,Disco,$83,$45,$38,45.8%,Disco,0.69,name,-38.0
Arroz Caprese SAMAN 190 g,Arroz Blanco SAMAN 500 g,Devoto,$83,$45,$38,45.8%,Devoto,0.69,name,-38.0
Arroz Caprese SAMAN 190 g,Arroz Blanco SAMAN 500 g,Devoto,$83,$45,$38,45.8%,Devoto,0.69,name,-38.0
Arroz Caprese SAMAN 190 g,Arroz doble carolina SAMAN 1 kg,Disco,$83,$140,$57,68.7%,Tienda Inglesa,0.68,name,57.0
Arroz Caprese SAMAN 190 g,Arroz doble carolina SAMAN 1 kg,Disco,$83,$140,$57,68.7%,Tienda Inglesa,0.68,name,57.0
Arroz Caprese SAMAN 190 g,Arroz doble carolina SAMAN 1 kg,Devoto,$83,$140,$57,68.7%,Tienda Inglesa,0.68,name,57.0
Arroz Caprese SAMAN 190 g,Arroz doble carolina SAMAN 1 kg,Devoto,$83,$140,$57,68.7%,Tienda Inglesa,0.68,name,57.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 5 kg,Disco,$83,$309,$226,272.3%,Tienda Inglesa,0.67,name,226.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 5 kg,Disco,$83,$309,$226,272.3%,Tienda Inglesa,0.67,name,226.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 5 kg,Disco,$83,$309,$226,272.3%,Tienda Inglesa,0.67,name,226.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 5 kg,Devoto,$83,$309,$226,272.3%,Tienda Inglesa,0.67,name,226.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 5 kg,Devoto,$83,$309,$226,272.3%,Tienda Inglesa,0.67,name,226.0
Arroz Caprese SAMAN 190 g,Arroz blanco SAMAN 5 kg,Devoto,$83,$309,$226,272.3%,Tienda Inglesa,0.67,name,226.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$50,$74,$24,48.0%,Tienda Inglesa,0.73,name,24.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$50,$74,$24,48.0%,Tienda Inglesa,0.73,name,24.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$50,$74,$24,48.0%,Tienda Inglesa,0.73,name,24.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$50,$74,$24,48.0%,Tienda Inglesa,0.73,name,24.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$50,$152,$102,204.0%,Tienda Inglesa,0.71,name,102.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$50,$152,$102,204.0%,Tienda Inglesa,0.71,name,102.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco MIROKUMAI 1 kg,Disco,$50,$152,$102,204.0%,Tienda Inglesa,0.71,name,102.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$50,$152,$102,204.0%,Tienda Inglesa,0.71,name,102.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$50,$152,$102,204.0%,Tienda Inglesa,0.71,name,102.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco MIROKUMAI 1 kg,Devoto,$50,$152,$102,204.0%,Tienda Inglesa,0.71,name,102.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$50,$309,$259,518.0%,Tienda Inglesa,0.69,name,259.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$50,$309,$259,518.0%,Tienda Inglesa,0.69,name,259.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$50,$309,$259,518.0%,Tienda Inglesa,0.69,name,259.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$50,$309,$259,518.0%,Tienda Inglesa,0.69,name,259.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$50,$309,$259,518.0%,Tienda Inglesa,0.69,name,259.0
Arroz Blanco TIENDA INGLESA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$50,$309,$259,518.0%,Tienda Inglesa,0.69,name,259.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$56,$149,$93,166.1%,Tienda Inglesa,0.83,name,93.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$56,$229,$173,308.9%,Tienda Inglesa,0.83,name,173.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$56,$149,$93,166.1%,Tienda Inglesa,0.83,name,93.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$56,$229,$173,308.9%,Tienda Inglesa,0.83,name,173.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 2 kg,Devoto,$56,$149,$93,166.1%,Tienda Inglesa,0.83,name,93.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 5 kg,Devoto,$56,$333,$277,494.6%,Tienda Inglesa,0.83,name,277.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 2 kg,Devoto,$56,$149,$93,166.1%,Tienda Inglesa,0.83,name,93.0
Arroz BLUE PATNA 1 Kg,Arroz patna BLUE PATNA 5 kg,Devoto,$56,$333,$277,494.6%,Tienda Inglesa,0.83,name,277.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$56,$86,$30,53.6%,Tienda Inglesa,0.81,name,30.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$56,$86,$30,53.6%,Tienda Inglesa,0.81,name,30.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$56,$86,$30,53.6%,Tienda Inglesa,0.81,name,30.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$56,$86,$30,53.6%,Tienda Inglesa,0.81,name,30.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$56,$86,$30,53.6%,Tienda Inglesa,0.81,name,30.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$56,$86,$30,53.6%,Tienda Inglesa,0.81,name,30.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.77,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz paella BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.73,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz paella BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.73,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz paella BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.73,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz paella BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.73,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz corto panoja 1 kg,Disco,$56,$119,$63,112.5%,Tienda Inglesa,0.73,name,63.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$56,$74,$18,32.1%,Tienda Inglesa,0.73,name,18.0
Arroz BLUE PATNA 1 Kg,Arroz corto panoja 1 kg,Disco,$56,$119,$63,112.5%,Tienda Inglesa,0.73,name,63.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$56,$74,$18,32.1%,Tienda Inglesa,0.73,name,18.0
Arroz BLUE PATNA 1 Kg,Arroz corto panoja 1 kg,Devoto,$56,$119,$63,112.5%,Tienda Inglesa,0.73,name,63.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$56,$74,$18,32.1%,Tienda Inglesa,0.73,name,18.0
Arroz BLUE PATNA 1 Kg,Arroz corto panoja 1 kg,Devoto,$56,$119,$63,112.5%,Tienda Inglesa,0.73,name,63.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$56,$74,$18,32.1%,Tienda Inglesa,0.73,name,18.0
Arroz BLUE PATNA 1 Kg,Arroz milanés BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.72,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz milanés BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.72,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz milanés BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.72,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz milanés BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.72,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$56,$48,$8,14.3%,Disco,0.72,name,-8.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$56,$48,$8,14.3%,Disco,0.72,name,-8.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$56,$48,$8,14.3%,Disco,0.72,name,-8.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$56,$48,$8,14.3%,Devoto,0.72,name,-8.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$56,$48,$8,14.3%,Devoto,0.72,name,-8.0
Arroz BLUE PATNA 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$56,$48,$8,14.3%,Devoto,0.72,name,-8.0
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz primavera BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.69,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$56,$140,$84,150.0%,Tienda Inglesa,0.69,name,84.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$56,$309,$253,451.8%,Tienda Inglesa,0.68,name,253.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz con hongos BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.68,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Disco,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz patna GREEN CHEF 1 kg,Devoto,$56,$69,$13,23.2%,Tienda Inglesa,0.67,name,13.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Disco,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz BLUE PATNA 1 Kg,Arroz a la criolla BLUE PATNA 200g,Devoto,$56,$95,$39,69.6%,Tienda Inglesa,0.65,name,39.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Disco,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled SAMAN 1 kg,Devoto,$60,$84,$24,40.0%,Tienda Inglesa,1.00,name,24.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Disco,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 1 kg,Devoto,$60,$86,$26,43.3%,Tienda Inglesa,0.81,name,26.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Disco,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 1 kg,Devoto,$60,$74,$14,23.3%,Tienda Inglesa,0.78,name,14.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.77,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Disco,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz doble carolina SAMAN 1 kg,Devoto,$60,$140,$80,133.3%,Tienda Inglesa,0.74,name,80.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Disco,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz blanco SAMAN 5 kg,Devoto,$60,$309,$249,415.0%,Tienda Inglesa,0.73,name,249.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$60,$48,$12,20.0%,Disco,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$60,$48,$12,20.0%,Disco,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Disco,$60,$48,$12,20.0%,Disco,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$60,$48,$12,20.0%,Devoto,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$60,$48,$12,20.0%,Devoto,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz parboiled BLUE PATNA 500 g,Devoto,$60,$48,$12,20.0%,Devoto,0.72,name,-12.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Disco,$60,$45,$15,25.0%,Disco,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Disco,$60,$45,$15,25.0%,Disco,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Devoto,$60,$45,$15,25.0%,Devoto,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz Blanco SAMAN 500 g,Devoto,$60,$45,$15,25.0%,Devoto,0.68,name,-15.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$60,$149,$89,148.3%,Tienda Inglesa,0.68,name,89.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 5 kg,Disco,$60,$229,$169,281.7%,Tienda Inglesa,0.68,name,169.0
Arroz Parboiled SAMAN 1 Kg,Arroz patna BLUE PATNA 2 kg,Disco,$60,$149,$89,148.3%,Tienda Inglesa,0.68,name,89.0
